START-OF-FILE
RUNDATE=20200706
# Required headers
FIRMNAME=dl792230
PROGRAMNAME=gethistory
REPLYFILENAME=cds1.bbg

# Scheduling headers
PROGRAMFLAG=adhoc

# Runtime options headers
DATERANGE=20200401|20200706
HIST_PERIOD=daily

# Formatting headers
HIST_FORMAT=horizontal
DATEFORMAT=ddmmyyyy
FILETYPE=unix
DISPLAY_PRICING_SRC=no

# Pricing Source headers

# Terminal Identity headers

# Entitlement headers
REGFVHL=YES
REGPRICEUNCERTAINTY=YES
REGTRANSPARENCY=YES

START-OF-FIELDS
PX_LAST
END-OF-FIELDS

TIMESTARTED=Mon Jul  6 11:18:21 EDT 2020
START-OF-DATA
KOREA CDS USD SR 5Y D14 Corp|0|1|08/05/2020|35.31|
KOREA CDS USD SR 5Y D14 Corp|0|1|11/05/2020|34.497|
KOREA CDS USD SR 5Y D14 Corp|0|1|12/05/2020|33.851|
KOREA CDS USD SR 5Y D14 Corp|0|1|13/05/2020|34.707|
KOREA CDS USD SR 5Y D14 Corp|0|1|14/05/2020|35.044|
KOREA CDS USD SR 5Y D14 Corp|0|1|15/05/2020|33.827|
KOREA CDS USD SR 5Y D14 Corp|0|1|18/05/2020|33.389|
KOREA CDS USD SR 5Y D14 Corp|0|1|19/05/2020|31.079|
KOREA CDS USD SR 5Y D14 Corp|0|1|20/05/2020|29.224|
KOREA CDS USD SR 5Y D14 Corp|0|1|21/05/2020|26.975|
KOREA CDS USD SR 5Y D14 Corp|0|1|22/05/2020|27.839|
KOREA CDS USD SR 5Y D14 Corp|0|1|25/05/2020|28.629|
KOREA CDS USD SR 5Y D14 Corp|0|1|26/05/2020|27.868|
KOREA CDS USD SR 5Y D14 Corp|0|1|27/05/2020|26.509|
KOREA CDS USD SR 5Y D14 Corp|0|1|28/05/2020|26.718|
KOREA CDS USD SR 5Y D14 Corp|0|1|29/05/2020|28.713|
KOREA CDS USD SR 5Y D14 Corp|0|1|01/06/2020|27.248|
KOREA CDS USD SR 5Y D14 Corp|0|1|02/06/2020|26.874|
KOREA CDS USD SR 5Y D14 Corp|0|1|03/06/2020|25.799|
KOREA CDS USD SR 5Y D14 Corp|0|1|04/06/2020|23.814|
KOREA CDS USD SR 5Y D14 Corp|0|1|05/06/2020|23.127|
KOREA CDS USD SR 5Y D14 Corp|0|1|08/06/2020|21.893|
KOREA CDS USD SR 5Y D14 Corp|0|1|09/06/2020|23.87|
KOREA CDS USD SR 5Y D14 Corp|0|1|10/06/2020|24.117|
KOREA CDS USD SR 5Y D14 Corp|0|1|11/06/2020|26.032|
KOREA CDS USD SR 5Y D14 Corp|0|1|12/06/2020|28.425|
KOREA CDS USD SR 5Y D14 Corp|0|1|15/06/2020|29.222|
KOREA CDS USD SR 5Y D14 Corp|0|1|16/06/2020|27.094|
KOREA CDS USD SR 5Y D14 Corp|0|1|17/06/2020|27.449|
KOREA CDS USD SR 5Y D14 Corp|0|1|18/06/2020|27.54|
KOREA CDS USD SR 5Y D14 Corp|0|1|19/06/2020|27.023|
KOREA CDS USD SR 5Y D14 Corp|0|1|22/06/2020|27.27|
KOREA CDS USD SR 5Y D14 Corp|0|1|23/06/2020|27.052|
KOREA CDS USD SR 5Y D14 Corp|0|1|24/06/2020|26.906|
KOREA CDS USD SR 5Y D14 Corp|0|1|25/06/2020|28.451|
KOREA CDS USD SR 5Y D14 Corp|0|1|26/06/2020|28.984|
KOREA CDS USD SR 5Y D14 Corp|0|1|29/06/2020|28.245|
KOREA CDS USD SR 5Y D14 Corp|0|1|30/06/2020|27.935|
KOREA CDS USD SR 5Y D14 Corp|0|1|01/07/2020|26.755|
KOREA CDS USD SR 5Y D14 Corp|0|1|02/07/2020|25.387|
KOREA CDS USD SR 5Y D14 Corp|0|1|03/07/2020|25.112|
KOREA CDS USD SR 5Y D14 Corp|0|1|06/07/2020|24.732|
MALAYS CDS USD SR 5Y D14 Corp|0|1|01/04/2020|128.14|
MALAYS CDS USD SR 5Y D14 Corp|0|1|02/04/2020|128.422|
MALAYS CDS USD SR 5Y D14 Corp|0|1|03/04/2020|132.842|
MALAYS CDS USD SR 5Y D14 Corp|0|1|06/04/2020|118.747|
MALAYS CDS USD SR 5Y D14 Corp|0|1|07/04/2020|112.597|
MALAYS CDS USD SR 5Y D14 Corp|0|1|08/04/2020|112.45|
MALAYS CDS USD SR 5Y D14 Corp|0|1|09/04/2020|102.851|
MALAYS CDS USD SR 5Y D14 Corp|0|1|10/04/2020|108.678|
MALAYS CDS USD SR 5Y D14 Corp|0|1|13/04/2020|97.165|
MALAYS CDS USD SR 5Y D14 Corp|0|1|14/04/2020|91.697|
MALAYS CDS USD SR 5Y D14 Corp|0|1|15/04/2020|100.412|
MALAYS CDS USD SR 5Y D14 Corp|0|1|16/04/2020|101.596|
MALAYS CDS USD SR 5Y D14 Corp|0|1|17/04/2020|102.189|
MALAYS CDS USD SR 5Y D14 Corp|0|1|20/04/2020|104.546|
MALAYS CDS USD SR 5Y D14 Corp|0|1|21/04/2020|112.502|
MALAYS CDS USD SR 5Y D14 Corp|0|1|22/04/2020|119.337|
MALAYS CDS USD SR 5Y D14 Corp|0|1|23/04/2020|118.425|
MALAYS CDS USD SR 5Y D14 Corp|0|1|24/04/2020|119.086|
MALAYS CDS USD SR 5Y D14 Corp|0|1|27/04/2020|115.762|
MALAYS CDS USD SR 5Y D14 Corp|0|1|28/04/2020|116.348|
MALAYS CDS USD SR 5Y D14 Corp|0|1|29/04/2020|112.682|
MALAYS CDS USD SR 5Y D14 Corp|0|1|30/04/2020|105.911|
MALAYS CDS USD SR 5Y D14 Corp|0|1|01/05/2020|108.275|
MALAYS CDS USD SR 5Y D14 Corp|0|1|04/05/2020|112.394|
MALAYS CDS USD SR 5Y D14 Corp|0|1|05/05/2020|110.558|
MALAYS CDS USD SR 5Y D14 Corp|0|1|06/05/2020|110.266|
MALAYS CDS USD SR 5Y D14 Corp|0|1|07/05/2020|110.176|
MALAYS CDS USD SR 5Y D14 Corp|0|1|08/05/2020|108.419|
MALAYS CDS USD SR 5Y D14 Corp|0|1|11/05/2020|107.484|
MALAYS CDS USD SR 5Y D14 Corp|0|1|12/05/2020|108.43|
MALAYS CDS USD SR 5Y D14 Corp|0|1|13/05/2020|109.393|
MALAYS CDS USD SR 5Y D14 Corp|0|1|14/05/2020|113.515|
MALAYS CDS USD SR 5Y D14 Corp|0|1|15/05/2020|113.034|
MALAYS CDS USD SR 5Y D14 Corp|0|1|18/05/2020|109.506|
MALAYS CDS USD SR 5Y D14 Corp|0|1|19/05/2020|104.079|
MALAYS CDS USD SR 5Y D14 Corp|0|1|20/05/2020|97.958|
MALAYS CDS USD SR 5Y D14 Corp|0|1|21/05/2020|94.326|
MALAYS CDS USD SR 5Y D14 Corp|0|1|22/05/2020|97.799|
MALAYS CDS USD SR 5Y D14 Corp|0|1|25/05/2020|96.403|
MALAYS CDS USD SR 5Y D14 Corp|0|1|26/05/2020|93.601|
MALAYS CDS USD SR 5Y D14 Corp|0|1|27/05/2020|88.968|
MALAYS CDS USD SR 5Y D14 Corp|0|1|28/05/2020|87.516|
MALAYS CDS USD SR 5Y D14 Corp|0|1|29/05/2020|89.576|
MALAYS CDS USD SR 5Y D14 Corp|0|1|01/06/2020|86.75|
MALAYS CDS USD SR 5Y D14 Corp|0|1|02/06/2020|84.53|
MALAYS CDS USD SR 5Y D14 Corp|0|1|03/06/2020|77.31|
MALAYS CDS USD SR 5Y D14 Corp|0|1|04/06/2020|72.995|
MALAYS CDS USD SR 5Y D14 Corp|0|1|05/06/2020|71.022|
MALAYS CDS USD SR 5Y D14 Corp|0|1|08/06/2020|64.703|
MALAYS CDS USD SR 5Y D14 Corp|0|1|09/06/2020|66.711|
MALAYS CDS USD SR 5Y D14 Corp|0|1|10/06/2020|70.235|
MALAYS CDS USD SR 5Y D14 Corp|0|1|11/06/2020|75.6|
MALAYS CDS USD SR 5Y D14 Corp|0|1|12/06/2020|76.806|
MALAYS CDS USD SR 5Y D14 Corp|0|1|15/06/2020|79.868|
MALAYS CDS USD SR 5Y D14 Corp|0|1|16/06/2020|70.132|
MALAYS CDS USD SR 5Y D14 Corp|0|1|17/06/2020|69.661|
MALAYS CDS USD SR 5Y D14 Corp|0|1|18/06/2020|71.132|
MALAYS CDS USD SR 5Y D14 Corp|0|1|19/06/2020|70.599|
MALAYS CDS USD SR 5Y D14 Corp|0|1|22/06/2020|70.798|
MALAYS CDS USD SR 5Y D14 Corp|0|1|23/06/2020|70.243|
MALAYS CDS USD SR 5Y D14 Corp|0|1|24/06/2020|71.201|
MALAYS CDS USD SR 5Y D14 Corp|0|1|25/06/2020|74.39|
MALAYS CDS USD SR 5Y D14 Corp|0|1|26/06/2020|72.113|
MALAYS CDS USD SR 5Y D14 Corp|0|1|29/06/2020|75.193|
MALAYS CDS USD SR 5Y D14 Corp|0|1|30/06/2020|72.855|
MALAYS CDS USD SR 5Y D14 Corp|0|1|01/07/2020|70.786|
MALAYS CDS USD SR 5Y D14 Corp|0|1|02/07/2020|68.017|
MALAYS CDS USD SR 5Y D14 Corp|0|1|03/07/2020|66.712|
MALAYS CDS USD SR 5Y D14 Corp|0|1|06/07/2020|65.673|
PHILIP CDS USD SR 5Y D14 Corp|0|1|01/04/2020|113.87|
PHILIP CDS USD SR 5Y D14 Corp|0|1|02/04/2020|113.946|
PHILIP CDS USD SR 5Y D14 Corp|0|1|03/04/2020|120.191|
PHILIP CDS USD SR 5Y D14 Corp|0|1|06/04/2020|106.337|
PHILIP CDS USD SR 5Y D14 Corp|0|1|07/04/2020|99.684|
PHILIP CDS USD SR 5Y D14 Corp|0|1|08/04/2020|99.578|
PHILIP CDS USD SR 5Y D14 Corp|0|1|09/04/2020|89.007|
PHILIP CDS USD SR 5Y D14 Corp|0|1|10/04/2020|96.056|
PHILIP CDS USD SR 5Y D14 Corp|0|1|13/04/2020|83.238|
PHILIP CDS USD SR 5Y D14 Corp|0|1|14/04/2020|78.412|
PHILIP CDS USD SR 5Y D14 Corp|0|1|15/04/2020|85.034|
PHILIP CDS USD SR 5Y D14 Corp|0|1|16/04/2020|85.664|
PHILIP CDS USD SR 5Y D14 Corp|0|1|17/04/2020|82.847|
PHILIP CDS USD SR 5Y D14 Corp|0|1|20/04/2020|82.738|
PHILIP CDS USD SR 5Y D14 Corp|0|1|21/04/2020|88.972|
PHILIP CDS USD SR 5Y D14 Corp|0|1|22/04/2020|89.439|
PHILIP CDS USD SR 5Y D14 Corp|0|1|23/04/2020|86.988|
PHILIP CDS USD SR 5Y D14 Corp|0|1|24/04/2020|87.386|
PHILIP CDS USD SR 5Y D14 Corp|0|1|27/04/2020|86.565|
PHILIP CDS USD SR 5Y D14 Corp|0|1|28/04/2020|87.727|
PHILIP CDS USD SR 5Y D14 Corp|0|1|29/04/2020|84.424|
PHILIP CDS USD SR 5Y D14 Corp|0|1|30/04/2020|80.481|
PHILIP CDS USD SR 5Y D14 Corp|0|1|01/05/2020|82.43|
PHILIP CDS USD SR 5Y D14 Corp|0|1|04/05/2020|86.392|
PHILIP CDS USD SR 5Y D14 Corp|0|1|05/05/2020|84.887|
PHILIP CDS USD SR 5Y D14 Corp|0|1|06/05/2020|84.948|
PHILIP CDS USD SR 5Y D14 Corp|0|1|07/05/2020|85.592|
PHILIP CDS USD SR 5Y D14 Corp|0|1|08/05/2020|83.029|
PHILIP CDS USD SR 5Y D14 Corp|0|1|11/05/2020|83.42|
PHILIP CDS USD SR 5Y D14 Corp|0|1|12/05/2020|85.089|
PHILIP CDS USD SR 5Y D14 Corp|0|1|13/05/2020|86.214|
PHILIP CDS USD SR 5Y D14 Corp|0|1|14/05/2020|88.742|
PHILIP CDS USD SR 5Y D14 Corp|0|1|15/05/2020|88.845|
PHILIP CDS USD SR 5Y D14 Corp|0|1|18/05/2020|86.319|
PHILIP CDS USD SR 5Y D14 Corp|0|1|19/05/2020|81.593|
PHILIP CDS USD SR 5Y D14 Corp|0|1|20/05/2020|78.837|
PHILIP CDS USD SR 5Y D14 Corp|0|1|21/05/2020|75.582|
PHILIP CDS USD SR 5Y D14 Corp|0|1|22/05/2020|79.322|
PHILIP CDS USD SR 5Y D14 Corp|0|1|25/05/2020|78.035|
PHILIP CDS USD SR 5Y D14 Corp|0|1|26/05/2020|76.046|
PHILIP CDS USD SR 5Y D14 Corp|0|1|27/05/2020|72.876|
PHILIP CDS USD SR 5Y D14 Corp|0|1|28/05/2020|71.945|
PHILIP CDS USD SR 5Y D14 Corp|0|1|29/05/2020|74.954|
PHILIP CDS USD SR 5Y D14 Corp|0|1|01/06/2020|71.747|
PHILIP CDS USD SR 5Y D14 Corp|0|1|02/06/2020|70.309|
PHILIP CDS USD SR 5Y D14 Corp|0|1|03/06/2020|66.198|
PHILIP CDS USD SR 5Y D14 Corp|0|1|04/06/2020|63.146|
PHILIP CDS USD SR 5Y D14 Corp|0|1|05/06/2020|61.426|
PHILIP CDS USD SR 5Y D14 Corp|0|1|08/06/2020|54.77|
PHILIP CDS USD SR 5Y D14 Corp|0|1|09/06/2020|58.427|
PHILIP CDS USD SR 5Y D14 Corp|0|1|10/06/2020|60.737|
PHILIP CDS USD SR 5Y D14 Corp|0|1|11/06/2020|66.373|
PHILIP CDS USD SR 5Y D14 Corp|0|1|12/06/2020|67.902|
PHILIP CDS USD SR 5Y D14 Corp|0|1|15/06/2020|70.877|
PHILIP CDS USD SR 5Y D14 Corp|0|1|16/06/2020|61.235|
PHILIP CDS USD SR 5Y D14 Corp|0|1|17/06/2020|60.171|
PHILIP CDS USD SR 5Y D14 Corp|0|1|18/06/2020|62.546|
PHILIP CDS USD SR 5Y D14 Corp|0|1|19/06/2020|62.255|
PHILIP CDS USD SR 5Y D14 Corp|0|1|22/06/2020|61.978|
PHILIP CDS USD SR 5Y D14 Corp|0|1|23/06/2020|62.284|
PHILIP CDS USD SR 5Y D14 Corp|0|1|24/06/2020|62.746|
PHILIP CDS USD SR 5Y D14 Corp|0|1|25/06/2020|66.364|
PHILIP CDS USD SR 5Y D14 Corp|0|1|26/06/2020|59.735|
PHILIP CDS USD SR 5Y D14 Corp|0|1|29/06/2020|66.87|
PHILIP CDS USD SR 5Y D14 Corp|0|1|30/06/2020|65.583|
PHILIP CDS USD SR 5Y D14 Corp|0|1|01/07/2020|63.917|
PHILIP CDS USD SR 5Y D14 Corp|0|1|02/07/2020|61.377|
PHILIP CDS USD SR 5Y D14 Corp|0|1|03/07/2020|60.402|
PHILIP CDS USD SR 5Y D14 Corp|0|1|06/07/2020|59.973|
ARGENT CDS USD SR 5Y D14 Corp|0|1| | |
BGARIA CDS USD SR 5Y D14 Corp|0|1| | |
CROATB CDS USD SR 5Y D14 Corp|0|1| | |
CZECH CDS USD SR 5Y D14 Corp|0|1| | |
GREECE CDS USD SR 5Y D14 Corp|0|1| | |
ICELND CDS USD SR 5Y D14 Corp|0|1| | |
INDIA CDS USD SR 5Y D14 Corp|0|1| | |
IRELND CDS USD SR 5Y D14 Corp|0|1|01/04/2020|44.455|
IRELND CDS USD SR 5Y D14 Corp|0|1|02/04/2020|42.922|
IRELND CDS USD SR 5Y D14 Corp|0|1|03/04/2020|44.184|
IRELND CDS USD SR 5Y D14 Corp|0|1|06/04/2020|43.535|
IRELND CDS USD SR 5Y D14 Corp|0|1|07/04/2020|41.185|
IRELND CDS USD SR 5Y D14 Corp|0|1|08/04/2020|43.139|
IRELND CDS USD SR 5Y D14 Corp|0|1|09/04/2020|41.626|
IRELND CDS USD SR 5Y D14 Corp|0|1|10/04/2020|42.303|
IRELND CDS USD SR 5Y D14 Corp|0|1|13/04/2020|42.73|
IRELND CDS USD SR 5Y D14 Corp|0|1|14/04/2020|42.455|
IRELND CDS USD SR 5Y D14 Corp|0|1|15/04/2020|44.854|
IRELND CDS USD SR 5Y D14 Corp|0|1|16/04/2020|42.735|
IRELND CDS USD SR 5Y D14 Corp|0|1|17/04/2020|43.897|
IRELND CDS USD SR 5Y D14 Corp|0|1|20/04/2020|44.027|
IRELND CDS USD SR 5Y D14 Corp|0|1|21/04/2020|46.246|
IRELND CDS USD SR 5Y D14 Corp|0|1|22/04/2020|46.937|
IRELND CDS USD SR 5Y D14 Corp|0|1|23/04/2020|45.156|
IRELND CDS USD SR 5Y D14 Corp|0|1|24/04/2020|44.982|
IRELND CDS USD SR 5Y D14 Corp|0|1|27/04/2020|42.761|
IRELND CDS USD SR 5Y D14 Corp|0|1|28/04/2020|41.921|
IRELND CDS USD SR 5Y D14 Corp|0|1|29/04/2020|42.285|
IRELND CDS USD SR 5Y D14 Corp|0|1|30/04/2020|41.342|
IRELND CDS USD SR 5Y D14 Corp|0|1|01/05/2020|40.511|
IRELND CDS USD SR 5Y D14 Corp|0|1|04/05/2020|41.894|
IRELND CDS USD SR 5Y D14 Corp|0|1|05/05/2020|41.891|
IRELND CDS USD SR 5Y D14 Corp|0|1|06/05/2020|41.36|
IRELND CDS USD SR 5Y D14 Corp|0|1|07/05/2020|40.978|
IRELND CDS USD SR 5Y D14 Corp|0|1|08/05/2020|41.031|
IRELND CDS USD SR 5Y D14 Corp|0|1|11/05/2020|41.221|
IRELND CDS USD SR 5Y D14 Corp|0|1|12/05/2020|40.861|
IRELND CDS USD SR 5Y D14 Corp|0|1|13/05/2020|40.687|
IRELND CDS USD SR 5Y D14 Corp|0|1|14/05/2020|41.372|
IRELND CDS USD SR 5Y D14 Corp|0|1|15/05/2020|42.254|
IRELND CDS USD SR 5Y D14 Corp|0|1|18/05/2020|40.986|
IRELND CDS USD SR 5Y D14 Corp|0|1|19/05/2020|40.118|
IRELND CDS USD SR 5Y D14 Corp|0|1|20/05/2020|39.151|
IRELND CDS USD SR 5Y D14 Corp|0|1|21/05/2020|39.12|
IRELND CDS USD SR 5Y D14 Corp|0|1|22/05/2020|39.492|
IRELND CDS USD SR 5Y D14 Corp|0|1|25/05/2020|39.645|
IRELND CDS USD SR 5Y D14 Corp|0|1|26/05/2020|38.39|
IRELND CDS USD SR 5Y D14 Corp|0|1|27/05/2020|36.887|
IRELND CDS USD SR 5Y D14 Corp|0|1|28/05/2020|35.762|
IRELND CDS USD SR 5Y D14 Corp|0|1|29/05/2020|34.935|
IRELND CDS USD SR 5Y D14 Corp|0|1|01/06/2020|34.995|
IRELND CDS USD SR 5Y D14 Corp|0|1|02/06/2020|35.591|
IRELND CDS USD SR 5Y D14 Corp|0|1|03/06/2020|34.568|
IRELND CDS USD SR 5Y D14 Corp|0|1|04/06/2020|32.471|
IRELND CDS USD SR 5Y D14 Corp|0|1|05/06/2020|30.487|
IRELND CDS USD SR 5Y D14 Corp|0|1|08/06/2020|30.668|
IRELND CDS USD SR 5Y D14 Corp|0|1|09/06/2020|31.432|
IRELND CDS USD SR 5Y D14 Corp|0|1|10/06/2020|30.075|
IRELND CDS USD SR 5Y D14 Corp|0|1|11/06/2020|29.849|
IRELND CDS USD SR 5Y D14 Corp|0|1|12/06/2020|30.477|
IRELND CDS USD SR 5Y D14 Corp|0|1|15/06/2020|30.774|
IRELND CDS USD SR 5Y D14 Corp|0|1|16/06/2020|30.361|
IRELND CDS USD SR 5Y D14 Corp|0|1|17/06/2020|30.509|
IRELND CDS USD SR 5Y D14 Corp|0|1|18/06/2020|30.198|
IRELND CDS USD SR 5Y D14 Corp|0|1|19/06/2020|30.057|
IRELND CDS USD SR 5Y D14 Corp|0|1|22/06/2020|29.961|
IRELND CDS USD SR 5Y D14 Corp|0|1|23/06/2020|29.592|
IRELND CDS USD SR 5Y D14 Corp|0|1|24/06/2020|29.354|
IRELND CDS USD SR 5Y D14 Corp|0|1|25/06/2020|29.206|
IRELND CDS USD SR 5Y D14 Corp|0|1|26/06/2020|29.696|
IRELND CDS USD SR 5Y D14 Corp|0|1|29/06/2020|29.396|
IRELND CDS USD SR 5Y D14 Corp|0|1|30/06/2020|29.187|
IRELND CDS USD SR 5Y D14 Corp|0|1|01/07/2020|29.261|
IRELND CDS USD SR 5Y D14 Corp|0|1|02/07/2020|29.216|
IRELND CDS USD SR 5Y D14 Corp|0|1|03/07/2020|27.921|
IRELND CDS USD SR 5Y D14 Corp|0|1|06/07/2020|28.143|
MEX CDS USD SR 5Y D14 Corp|0|1|01/04/2020|272.634|
MEX CDS USD SR 5Y D14 Corp|0|1|02/04/2020|270.583|
MEX CDS USD SR 5Y D14 Corp|0|1|03/04/2020|277.986|
MEX CDS USD SR 5Y D14 Corp|0|1|06/04/2020|271.413|
MEX CDS USD SR 5Y D14 Corp|0|1|07/04/2020|268.165|
MEX CDS USD SR 5Y D14 Corp|0|1|08/04/2020|261.22|
MEX CDS USD SR 5Y D14 Corp|0|1|09/04/2020|228.336|
MEX CDS USD SR 5Y D14 Corp|0|1|10/04/2020|227.253|
MEX CDS USD SR 5Y D14 Corp|0|1|13/04/2020|225.011|
MEX CDS USD SR 5Y D14 Corp|0|1|14/04/2020|225.212|
MEX CDS USD SR 5Y D14 Corp|0|1|15/04/2020|262.948|
MEX CDS USD SR 5Y D14 Corp|0|1|16/04/2020|271.264|
MEX CDS USD SR 5Y D14 Corp|0|1|17/04/2020|269.681|
MEX CDS USD SR 5Y D14 Corp|0|1|20/04/2020|277.742|
MEX CDS USD SR 5Y D14 Corp|0|1|21/04/2020|292.186|
MEX CDS USD SR 5Y D14 Corp|0|1|22/04/2020|290.873|
MEX CDS USD SR 5Y D14 Corp|0|1|23/04/2020|290.375|
MEX CDS USD SR 5Y D14 Corp|0|1|24/04/2020|299.862|
MEX CDS USD SR 5Y D14 Corp|0|1|27/04/2020|309.914|
MEX CDS USD SR 5Y D14 Corp|0|1|28/04/2020|307.272|
MEX CDS USD SR 5Y D14 Corp|0|1|29/04/2020|270.706|
MEX CDS USD SR 5Y D14 Corp|0|1|30/04/2020|255.577|
MEX CDS USD SR 5Y D14 Corp|0|1|01/05/2020|258.729|
MEX CDS USD SR 5Y D14 Corp|0|1|04/05/2020|259.89|
MEX CDS USD SR 5Y D14 Corp|0|1|05/05/2020|249.089|
MEX CDS USD SR 5Y D14 Corp|0|1|06/05/2020|248.232|
MEX CDS USD SR 5Y D14 Corp|0|1|07/05/2020|239.856|
MEX CDS USD SR 5Y D14 Corp|0|1|08/05/2020|231.582|
MEX CDS USD SR 5Y D14 Corp|0|1|11/05/2020|226.542|
MEX CDS USD SR 5Y D14 Corp|0|1|12/05/2020|226.284|
MEX CDS USD SR 5Y D14 Corp|0|1|13/05/2020|239.99|
MEX CDS USD SR 5Y D14 Corp|0|1|14/05/2020|246.634|
MEX CDS USD SR 5Y D14 Corp|0|1|15/05/2020|247.953|
MEX CDS USD SR 5Y D14 Corp|0|1|18/05/2020|228.061|
MEX CDS USD SR 5Y D14 Corp|0|1|19/05/2020|228.862|
MEX CDS USD SR 5Y D14 Corp|0|1|20/05/2020|213.278|
MEX CDS USD SR 5Y D14 Corp|0|1|21/05/2020|200.863|
MEX CDS USD SR 5Y D14 Corp|0|1|22/05/2020|200.131|
MEX CDS USD SR 5Y D14 Corp|0|1|25/05/2020|201.036|
MEX CDS USD SR 5Y D14 Corp|0|1|26/05/2020|171.822|
MEX CDS USD SR 5Y D14 Corp|0|1|27/05/2020|170.228|
MEX CDS USD SR 5Y D14 Corp|0|1|28/05/2020|174.205|
MEX CDS USD SR 5Y D14 Corp|0|1|29/05/2020|177.569|
MEX CDS USD SR 5Y D14 Corp|0|1|01/06/2020|172.661|
MEX CDS USD SR 5Y D14 Corp|0|1|02/06/2020|146.903|
MEX CDS USD SR 5Y D14 Corp|0|1|03/06/2020|136.213|
MEX CDS USD SR 5Y D14 Corp|0|1|04/06/2020|137.618|
MEX CDS USD SR 5Y D14 Corp|0|1|05/06/2020|124.448|
MEX CDS USD SR 5Y D14 Corp|0|1|08/06/2020|127.094|
MEX CDS USD SR 5Y D14 Corp|0|1|09/06/2020|137.575|
MEX CDS USD SR 5Y D14 Corp|0|1|10/06/2020|142.43|
MEX CDS USD SR 5Y D14 Corp|0|1|11/06/2020|175.642|
MEX CDS USD SR 5Y D14 Corp|0|1|12/06/2020|167.853|
MEX CDS USD SR 5Y D14 Corp|0|1|15/06/2020|160.746|
MEX CDS USD SR 5Y D14 Corp|0|1|16/06/2020|149.229|
MEX CDS USD SR 5Y D14 Corp|0|1|17/06/2020|152.196|
MEX CDS USD SR 5Y D14 Corp|0|1|18/06/2020|156.209|
MEX CDS USD SR 5Y D14 Corp|0|1|19/06/2020|153.589|
MEX CDS USD SR 5Y D14 Corp|0|1|22/06/2020|154.254|
MEX CDS USD SR 5Y D14 Corp|0|1|23/06/2020|149.284|
MEX CDS USD SR 5Y D14 Corp|0|1|24/06/2020|156.931|
MEX CDS USD SR 5Y D14 Corp|0|1|25/06/2020|158.924|
MEX CDS USD SR 5Y D14 Corp|0|1|26/06/2020|163.706|
MEX CDS USD SR 5Y D14 Corp|0|1|29/06/2020|163.744|
MEX CDS USD SR 5Y D14 Corp|0|1|30/06/2020|158.492|
MEX CDS USD SR 5Y D14 Corp|0|1|01/07/2020|149.572|
MEX CDS USD SR 5Y D14 Corp|0|1|02/07/2020|139.007|
MEX CDS USD SR 5Y D14 Corp|0|1|03/07/2020|136.854|
MEX CDS USD SR 5Y D14 Corp|0|1|06/07/2020|135.284|
CHILE CDS USD SR 5Y D14 Corp|0|1|01/04/2020|149.945|
CHILE CDS USD SR 5Y D14 Corp|0|1|02/04/2020|150.848|
CHILE CDS USD SR 5Y D14 Corp|0|1|03/04/2020|159.14|
CHILE CDS USD SR 5Y D14 Corp|0|1|06/04/2020|153.064|
CHILE CDS USD SR 5Y D14 Corp|0|1|07/04/2020|145.155|
CHILE CDS USD SR 5Y D14 Corp|0|1|08/04/2020|134.97|
CHILE CDS USD SR 5Y D14 Corp|0|1|09/04/2020|118.353|
CHILE CDS USD SR 5Y D14 Corp|0|1|10/04/2020|114.527|
CHILE CDS USD SR 5Y D14 Corp|0|1|13/04/2020|104.873|
CHILE CDS USD SR 5Y D14 Corp|0|1|14/04/2020|100.349|
CHILE CDS USD SR 5Y D14 Corp|0|1|15/04/2020|105.784|
CHILE CDS USD SR 5Y D14 Corp|0|1|16/04/2020|112.979|
CHILE CDS USD SR 5Y D14 Corp|0|1|17/04/2020|111.265|
CHILE CDS USD SR 5Y D14 Corp|0|1|20/04/2020|114.512|
CHILE CDS USD SR 5Y D14 Corp|0|1|21/04/2020|121.228|
CHILE CDS USD SR 5Y D14 Corp|0|1|22/04/2020|118.963|
CHILE CDS USD SR 5Y D14 Corp|0|1|23/04/2020|118.746|
CHILE CDS USD SR 5Y D14 Corp|0|1|24/04/2020|120.463|
CHILE CDS USD SR 5Y D14 Corp|0|1|27/04/2020|122.446|
CHILE CDS USD SR 5Y D14 Corp|0|1|28/04/2020|119.69|
CHILE CDS USD SR 5Y D14 Corp|0|1|29/04/2020|112.059|
CHILE CDS USD SR 5Y D14 Corp|0|1|30/04/2020|105.532|
CHILE CDS USD SR 5Y D14 Corp|0|1|01/05/2020|108.896|
CHILE CDS USD SR 5Y D14 Corp|0|1|04/05/2020|110.907|
CHILE CDS USD SR 5Y D14 Corp|0|1|05/05/2020|105.319|
CHILE CDS USD SR 5Y D14 Corp|0|1|06/05/2020|105.003|
CHILE CDS USD SR 5Y D14 Corp|0|1|07/05/2020|103.645|
CHILE CDS USD SR 5Y D14 Corp|0|1|08/05/2020|101.945|
CHILE CDS USD SR 5Y D14 Corp|0|1|11/05/2020|101.798|
CHILE CDS USD SR 5Y D14 Corp|0|1|12/05/2020|102.032|
CHILE CDS USD SR 5Y D14 Corp|0|1|13/05/2020|107.404|
CHILE CDS USD SR 5Y D14 Corp|0|1|14/05/2020|112.675|
CHILE CDS USD SR 5Y D14 Corp|0|1|15/05/2020|114.54|
CHILE CDS USD SR 5Y D14 Corp|0|1|18/05/2020|108.384|
